BUCKNELL UNIVERSITY,91012,NSF
NEW SCHOOL  THE,18000,NSF
UNIVERSITY OF ILLINOIS,100000,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,3832809,NSF
EDUCATION DEVELOPMENT CENTER  INC.,786530,NSF
BUTLER UNIVERSITY,2132804,NSF
CLEMSON UNIVERSITY,264123.16,NSF
GRAMMATECH  INC.,962190,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,768601,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,249411,NSF
UNIVERSITY OF WISCONSIN SYSTEM,447706,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,2000000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,330000,NSF
REGENTS OF THE UNIVERSITY OF IDAHO,370746,NSF
ILLINOIS INSTITUTE OF TECHNOLOGY,275000,NSF
UNIVERSITY OF WASHINGTON,599964,NSF
NEVADA SYSTEM OF HIGHER EDUCATION,749700,NSF
OHIO STATE UNIVERSITY  THE,200000,NSF
TEXAS TECH UNIVERSITY SYSTEM,15000,NSF
UNIVERSITY OF WASHINGTON,1499920,NSF
LEVEL PLAYING FIELD INSTITUTE,528161,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,846500,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,149368,NSF
EDUCATION  TRAINING  AND RESEARCH ASSOCIATES,399995,NSF
TRUSTEES OF BOSTON UNIVERSITY,101859,NSF
LOUISIANA STATE UNIVERSITY SYSTEM,163886,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,296908,NSF
ARIZONA STATE UNIVERSITY,159625,NSF
UNIVERSITY OF MARYLAND,200778,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,150000,NSF
MICHIGAN STATE UNIVERSITY,16577,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,250001,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,355320,NSF
UNIVERSITY OF RHODE ISLAND,385279,NSF
BAYLOR COLLEGE OF MEDICINE,704508,NSF
EDUCATION DEVELOPMENT CENTER  INC.,472476,NSF
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,195605,NSF
SAINT LOUIS UNIVERSITY,157094,NSF
UTAH STATE UNIVERSITY,240739,NSF
NORTHWESTERN UNIVERSITY,699999,NSF
UNIVERSITY OF MAINE SYSTEM,735315,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,10278,NASA
PLANETARY SCIENCE INSTITUTE,91513,NASA
FLORIDA INTERNATIONAL UNIVERSITY,81750,NSF
JACKSON STATE UNIVERSITY,600000,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,84289,NSF
NORTH CAROLINA STATE UNIVERSITY,952818,NSF
NATIONAL ACADEMY OF SCIENCES,836619,NSF
MICHIGAN STATE UNIVERSITY,800000,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,117999,NSF
NATIONAL ACADEMY OF SCIENCES,759904,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,511250,NSF
RENSSELAER POLYTECHNIC INSTITUTE,550000,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,410000,NSF
MICHIGAN STATE UNIVERSITY,194717,NSF
BOWLING GREEN STATE UNIVERSITY (INC),405992,NSF
INSTITUTE FOR ADVANCED STUDY,310000,NSF
MORGAN STATE UNIVERSITY (INC),300625,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,140000,NSF
GEORGIA TECH RESEARCH CORPORATION,304000,NSF
UNIVERSITY OF DELAWARE,833520,NSF
REAL-TIME ANALYZERS  INCORPORATED,681521,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,609000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,288459,NSF
UNIVERSITY OF PITTSBURGH THE,247154,NSF
UNIVERSITY OF SOUTH FLORIDA,194869,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,360000,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,280000,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,748914,NSF
GEORGIA TECH RESEARCH CORPORATION,149000,NSF
TRUSTEES OF BOSTON UNIVERSITY,200109,NSF
UNIVERSITY OF NEBRASKA,167793,NSF
GEORGIA TECH RESEARCH CORPORATION,1188710,NSF
SYRACUSE UNIVERSITY,200000,NSF
CARNEGIE INSTITUTION OF WASHINGTON,78599,NSF
NANOVALENT PHARMACEUTICALS  INC,500000,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,275453,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),80000,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,487004,NSF
CLEVELAND STATE UNIVERSITY,1508599,NSF
WRIGHT STATE UNIVERSITY,200000,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,489119,NSF
CLEMSON UNIVERSITY,198829,NSF
UNIVERSITY OF MAINE SYSTEM,192226,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,487630,NSF
KALIBER IMAGING,481337,NSF
TEXAS A & M UNIVERSITY,158699.31,NSF
SRI INTERNATIONAL,419271,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,420000,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,493692,NSF
UNIVERSITY OF ARIZONA,79922,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,176999,NSF
LEHIGH UNIVERSITY,335000,NSF
CALIFORNIA STATE UNIVERSITY EAST BAY FOUNDATION,299979,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,160311,NSF
UNIVERSITY OF ILLINOIS,1828077,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,280000,NSF
ARIZONA STATE UNIVERSITY,887232,NSF
CLEMSON UNIVERSITY,260000,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,134954,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,2204124,NSF
GEORGIA TECH RESEARCH CORPORATION,299999,NSF
ROWAN UNIVERSITY,199791,NSF
NORTHWESTERN UNIVERSITY,360000,NSF
SRI INTERNATIONAL,374965,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,365438,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,799890,NSF
CALIFORNIA ASSOCIATION FOR RESEARCH IN ASTRONOMY,835409,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,498875,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,100000,NSF
REL  INC.,487836,NSF
UNIVERSITY OF UTAH  THE,80621,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,420000,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,656606,NSF
BERKELEY GEOCHRONOLOGY CENTER,80000,NSF
UNIVERSITY OF CALIFORNIA  SAN FRANCISCO,1043173,NSF
UNIVERSITY OF NEBRASKA,749285,NSF
CASE WESTERN RESERVE UNIVERSITY,150000,NSF
AERODYNE RESEARCH  INC.,60000,NSF
UNIVERSITY OF ILLINOIS,271000,NSF
UNIVERSITY OF SAN DIEGO,200000,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,150000,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,758320,NSF
UNIVERSITY OF MARYLAND,225561,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,1250921,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,150551,NSF
GLUCOSENTIENT  INC,750000,NSF
MICHIGAN STATE UNIVERSITY,433473,NSF
UNIVERSITY OF WASHINGTON,199681,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,400750,NSF
GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION  INC.,174021,NSF
SIGMA XI  THE SCIENTIFIC RESEARCH SOCIETY  INCORPORATED,296128,NSF
ATMOSPHERIC AND ENVIRONMENTAL RESEARCH  INC.,249995,NSF
DUKE UNIVERSITY,86674.24,NSF
UNIVERSITY OF TEXAS AT DALLAS,117980,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,776696,NSF
COLORADO STATE UNIVERSITY,499290,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,199564,NSF
CORNELL UNIVERSITY  INC,142642,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,73945,NSF
FLORIDA STATE UNIVERSITY  THE,450000,NSF
VIRGINIA INSTITUTE OF MARINE SCIENCE,128672,NSF
TRUSTEES OF THE COLORADO SCHOOL OF MINES,856000,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,1091999,NSF
OHIO STATE UNIVERSITY  THE,1100000,NSF
COLLEGE OF WILLIAM & MARY  THE,151328,NSF
COLD SPRING HARBOR LABORATORY,839703,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,384000,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,79955,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,750000,NSF
UNIVERSITY OF WISCONSIN SYSTEM,277104,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,857815,NSF
UNIVERSITY OF UTAH  THE,999871,NSF
OBERLIN COLLEGE,200029,NSF
PURDUE UNIVERSITY,200000,NSF
UNIVERSITY OF CONNECTICUT,567000,NSF
TEACHERS COLLEGE  COLUMBIA UNIVERSITY,1480949,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,136225,NSF
OREGON STATE UNIVERSITY,235405,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2002.31,NSF
UNIVERSITY OF ARKANSAS SYSTEM,3471665,NSF
MARQUETTE UNIVERSITY,102468,NSF
FLORIDA STATE UNIVERSITY  THE,48000,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,2883567,NSF
FLORIDA STATE UNIVERSITY  THE,475901,NSF
CARY INSTITUTE OF ECOSYSTEM STUDIES  INC.,84983,NSF
UNIVERSITY OF WASHINGTON,81011,NSF
NATIONAL BUREAU OF ECONOMIC RESEARCH  INC.,424445,NSF
UNIVERSITY OF TENNESSEE,342945,NSF
TRUSTEES OF INDIANA UNIVERSITY,600071,NSF
REED INSTITUTE  THE,250000,NSF
WASHINGTON STATE UNIVERSITY,235269,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,9248,NSF
UNIVERSITY OF UTAH  THE,249543,NSF
UNIVERSITY OF SOUTH FLORIDA,161052,NSF
UNIVERSITY OF HAWAII SYSTEMS,132018,NSF
J CRAIG VENTER INSTITUTE INC,2434910,NSF
TRUSTEES OF TUFTS COLLEGE INC,441921,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,1000000,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,450865,NSF
PURDUE UNIVERSITY,260331,NSF
UNIVERSITY OF ALASKA FAIRBANKS,954290,NSF
CAPITOL COLLEGE,655988,NSF
MONTANA STATE UNIVERSITY  INC,99835,NASA
SOUTHWEST RESEARCH INSTITUTE,40586,NASA
MICHIGAN STATE UNIVERSITY,435899,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,193945,NASA
UNIVERSITY OF NOTRE DAME DU LAC,52434,NSF
SOUTHERN ILLINOIS UNIVERSITY,896629,NSF
NORTH CAROLINA STATE UNIVERSITY,249854,NSF
UNIVERSITY OF CONNECTICUT,305680,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,90000,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,1714176,NSF
UNIVERSITY OF NOTRE DAME DU LAC,75000,NSF
UNIVERSITY OF OREGON,235961,NSF
CHILDREN'S HOSPITAL CORPORATION  THE,672956,NSF
UNIVERSITY OF KENTUCKY,362232,NSF
UNIVERSITY OF KENTUCKY,46955,NSF
UNIVERSITY OF NOTRE DAME DU LAC,140625,NSF
UNIVERSITY OF MARYLAND,490000,NSF
GORDON RESEARCH CONFERENCES INC,48400,NSF
UNIVERSITY OF WISCONSIN SYSTEM,97843,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,233438.44,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,240000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,369349,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,195250,NSF
JOHNS HOPKINS UNIVERSITY  THE,119997,NSF
AMERICAN INDIAN HIGHER EDUCATION CONSORTIUM,446742,NSF
APPLIED GEOSOLUTIONS LLC,744980,NASA
PROXEMY RESEARCH  INC,64240,NASA
UNIVERSITY OF ALASKA FAIRBANKS,125944,NASA
TRUSTEES OF PRINCETON UNIVERSITY  THE,104000,NASA
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,122705,NASA
TRUSTEES OF INDIANA UNIVERSITY,900151,NSF
UNIVERSITY OF WISCONSIN SYSTEM,581014,NSF
SRI INTERNATIONAL,1788945,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,191543,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,306544,NSF
COLLEGE OF WILLIAM & MARY  THE,15000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,300971,NSF
SOUTHERN METHODIST UNIVERSITY INC,196717,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,249376,NSF
YALE UNIVERSITY,100000,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,102387,NSF
COLLEGE OF WILLIAM & MARY  THE,100000,NSF
MIAMI UNIVERSITY,329094,NSF
MARINE BIOLOGICAL LABORATORY  THE,344038,NSF
UNIVERSITY OF FLORIDA,409498,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,283907,NSF
APPALACHIAN STATE UNIVERSITY,36901,NSF
UNIVERSITY OF UTAH  THE,282225,NSF
UNIVERSITY OF IOWA  THE,200521,NSF
MISSISSIPPI STATE UNIVERSITY,286649,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,225557,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,1738248,NSF
UNIVERSITY OF MARYLAND,234225,NSF
OREGON STATE UNIVERSITY,34221.33,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,100000,NSF
UNIVERSITY OF MISSOURI SYSTEM,58125,NSF
EVERETT COMMUNITY COLLEGE,99488,NSF
PURDUE UNIVERSITY,281250,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,55056,NSF
UNIVERSITY OF CHICAGO  THE,49553,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,249112,NSF
TRUSTEES OF INDIANA UNIVERSITY,686411,NSF
NEW YORK BOTANICAL GARDEN  THE,599866,NSF
TEXAS SOUTHERN UNIVERSITY,286649,NSF
MICHIGAN STATE UNIVERSITY,244687,NSF
SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION,171991,NSF
TRUSTEES OF BOSTON UNIVERSITY,998503,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,75000,NSF
UNIVERSITY OF ROCHESTER,100000,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,923552,NSF
WASHINGTON UNIVERSITY  THE,121909,NSF
UNIVERSITY OF NEBRASKA,150817,NSF
WASHINGTON UNIVERSITY  THE,350003,NSF
UNIVERSITY OF ILLINOIS,255851,NSF
UNIVERSITY OF PACIFIC,59250,NSF
VIRGINIA INSTITUTE OF MARINE SCIENCE,582532,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1857920,NSF
ARIZONA STATE UNIVERSITY,249998,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,479207,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,429640,NSF
THE GEORGE WASHINGTON UNIVERSITY,269505,NSF
UNIVERSITY OF MAINE SYSTEM,54486,NSF
UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,234715,NSF
UNIVERSITY OF FLORIDA,160185,NSF
UNIVERSITY OF TEXAS AT TYLER  THE,60420,NSF
UNIVERSITY OF WISCONSIN SYSTEM,475264,NSF
NORTH DAKOTA STATE UNIVERSITY,223000,NSF
MISSOURI STATE UNIVERSITY,115951,NSF
WASHINGTON AND LEE UNIVERSITY  THE,4157.05,NSF
UNIVERSITY OF WASHINGTON,1384217,NSF
UNIVERSITY OF TEXAS AT AUSTIN,1198122,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,196416,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,350264,NSF
MICHIGAN STATE UNIVERSITY,196759,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,461098,NSF
UNIVERSITY OF TEXAS AT AUSTIN,233046,NSF
COLORADO STATE UNIVERSITY,89683,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,1138067,NSF
UNIVERSITY OF ILLINOIS,20569,NSF
AMERICAN ASSOCIATION OF PHYSICS TEACHERS INC,327264,NSF
UNIVERSITY OF WISCONSIN SYSTEM,435000,NSF
UNIVERSITY OF KANSAS CENTER FOR RESEARCH  INC.,349714,NSF
OREGON STATE UNIVERSITY,370190,NSF
UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,279435,NSF
UNIVERSITY OF SOUTH FLORIDA,55481,NSF
FORT BERTHOLD COMMUNITY COLLEGE,150000,NSF
UNIVERSITY OF MARYLAND,234225,NSF
UNIVERSITY OF TENNESSEE,259931,NSF
DUKE UNIVERSITY,3000000,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,341375,NSF
TRUSTEES OF INDIANA UNIVERSITY,589572,NSF
KANSAS STATE UNIVERSITY,422603,NSF
UNIVERSITY OF MASSACHUSETTS,250000,NSF
KANSAS STATE UNIVERSITY,499113,NSF
CORNELL UNIVERSITY  INC,772568,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,95701,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,84061.55,NSF
UNIVERSITY OF TEXAS - PAN AMERICAN,12238,NSF
UNIVERSITY OF CENTRAL ARKANSAS,320549,NSF
UNIVERSITY OF ALASKA FAIRBANKS,274795,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,336158,NSF
WASHINGTON STATE UNIVERSITY,78125,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,282521,NSF
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,198000,NSF
ARIZONA STATE UNIVERSITY,299744,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,240000,NSF
CORNELL UNIVERSITY  INC,200000,NSF
UNIVERSITY OF TEXAS AT AUSTIN,321488,NSF
SENSYS NETWORKS  INC.,450587,NSF
UNIVERSITY OF TEXAS AT AUSTIN,151358,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,661206,NSF
NORTHEASTERN UNIVERSITY,247724,NSF
SALK INSTITUTE FOR BIOLOGICAL STUDIES  SAN DIEGO  CALIFORNIA  THE,100000,NSF
UNIVERSITY OF UTAH  THE,984978,NSF
DELAWARE TRIBE OF INDIANS,24879,NSF
CORNELL UNIVERSITY  INC,1976976,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,271406,NSF
WESTERN MICHIGAN UNIVERSITY,75000,NSF
NORTHERN ILLINOIS UNIVERSITY INC,134100,NSF
CORNELL UNIVERSITY  INC,490986,NSF
NORTHWESTERN UNIVERSITY,99142,NSF
KANSAS STATE UNIVERSITY,406948,NSF
UNIVERSITY OF UTAH  THE,500000,NSF
REGENTS OF THE UNIVERSITY OF IDAHO,103241,NSF
TRUSTEES OF INDIANA UNIVERSITY,477041,NSF
UNIVERSITY OF WISCONSIN SYSTEM,1499998,NSF
NEW YORK UNIVERSITY,201245,NSF
CORNELL UNIVERSITY  INC,2215876,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,120478,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,617681,NSF
UNIVERSITY OF ILLINOIS,130000,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,200000,NSF
UNIVERSITY OF TENNESSEE,300000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,607000,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,333089,NSF
UNIVERSITY OF MASSACHUSETTS,174189,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,2499248,NSF
NORTH CAROLINA STATE UNIVERSITY,355508,NSF
SALISH KOOTENAI COLLEGE  INC.,375122,NSF
HENRY HUNTINGTON,128345,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,212648,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,137443,NSF
UNIVERSITY OF ALASKA FAIRBANKS,1227445,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,178741,NSF
GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION  INC.,249226,NSF
THE TRUSTEES OF MOUNT HOLYOKE COLLEGE,411531,NSF
UNIVERSITY OF WASHINGTON,83596,NASA
NORTH CAROLINA STATE UNIVERSITY,796025,NSF
UNIVERSITY OF UTAH  THE,1370098,NSF
UNIVERSITY OF ILLINOIS,628971,NSF
UTAH STATE UNIVERSITY,166222,NSF
UNIVERSITY OF CHICAGO  THE,1783160,NSF
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,400000,NSF
UNIVERSITY OF NOTRE DAME DU LAC,166666,NSF
HOFSTRA UNIVERSITY,448400,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,750667,NSF
UNIVERSITY OF CENTRAL FLORIDA,155849,NSF
MARINE ENVMTL SCNCES CNSORTIUM,44652,NSF
UNIVERSITY OF SOUTH ALABAMA,515373,NSF
CALIFORNIA STATE UNIVERSITY AUXILIARY SERVICES  INC,199304,NSF
UNIVERSITY OF MARYLAND,97500,NSF
BRIGHAM YOUNG UNIVERSITY,599918,NSF
UNIVERSITY OF WISCONSIN SYSTEM,199813,NSF
METROPOLITAN STATE COLLEGE OF DENVER,199719,NSF
TENNESSEE TECHNOLOGICAL UNIVERSITY,181159,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,102423,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,172759,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,174696,NSF
UNIVERSITY OF FLORIDA,125975.52,NSF
BOISE STATE UNIVERSITY,635650,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,21968,NASA
UNIVERSITY OF ALABAMA IN HUNTSVILLE,150878,NASA
SMITHSONIAN INSTITUTION,99995.04,NASA
RENSSELAER POLYTECHNIC INSTITUTE,126000,NASA
UNIVERSITY OF TEXAS AT AUSTIN,80089,NASA
MORGAN STATE UNIVERSITY (INC),57795,NASA
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,103400,NASA
OKLAHOMA STATE UNIVERSITY,144145,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),150000,NASA
OHIO STATE UNIVERSITY  THE,75000,NASA
CATHOLIC UNIVERSITY OF AMERICA (THE),42135,NASA
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,49084,NASA
UNIVERSITY OF MARYLAND,19598,NASA
MICHIGAN STATE UNIVERSITY,22725,NASA
UNIVERSITY OF CALIFORNIA  DAVIS,296485,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,201859,NSF
MARINE BIOLOGICAL LABORATORY  THE,702663,NSF
OHIO STATE UNIVERSITY  THE,4000,NSF
MEDICAL UNIVERSITY OF SOUTH CAROLINA,650000,NSF
TRUSTEES OF INDIANA UNIVERSITY,745594,NSF
OHIO STATE UNIVERSITY  THE,499615,NSF
GEORGE MASON UNIVERSITY,538403,NSF
SRI INTERNATIONAL,500000,NSF
CARNEGIE MELLON UNIVERSITY,35000,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,433711,NSF
MONTANA STATE UNIVERSITY  INC,1993959,NSF
OHIO STATE UNIVERSITY  THE,1645612,NSF
ARIZONA STATE UNIVERSITY,576675,NSF
GEORGIA TECH RESEARCH CORPORATION,1247841,NSF
WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,351391,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,356542,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,100000,NSF
CORNELL UNIVERSITY  INC,360000,NSF
UNIVERSITY OF CONNECTICUT,126928,NSF
GEORGIA TECH RESEARCH CORPORATION,484535,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,892949,NSF
UNIVERSITY OF OKLAHOMA,7000,NSF
NATIONAL ACTION COUNCIL FOR MINORITIES IN ENGINEERING  INC.  THE,296482,NSF
LINCOLN PARK ZOOLOGICAL SOCIETY  THE,79894,NSF
SOUTH CAROLINA STATE UNIVERSITY,500000,NSF
COMPUTING RESEARCH ASSOCIATION INC,548929,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,36712,NSF
JOHNS HOPKINS UNIVERSITY  THE,833997,NSF
NEW YORK UNIVERSITY,666782,NSF
JOHNS HOPKINS UNIVERSITY  THE,1980528,NSF
LAFAYETTE COLLEGE,53282,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,546718,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,769255,NSF
INCORPORATED RESEARCH INSTITUTIONS FOR SEISMOLOGY,138193,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,784873,NSF
CARNEGIE MELLON UNIVERSITY,268735,NSF
UNIVERSITY OF TEXAS AT AUSTIN,16190,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,700000,NSF
UNIVERSITY OF SAN FRANCISCO INC,10000,NSF
THE TRUSTEES OF DAVIDSON COLLEGE,229295,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,1000000,NSF
NATIONAL COLLEGIATE INVENTORS & INNOVATORS ALLIANCE,47590,NSF
CASE WESTERN RESERVE UNIVERSITY,16123,NSF
BOISE STATE UNIVERSITY,499771,NSF
AMERICAN INSTITUTE OF PHYSICS INCORPORATED,149413,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,184579,NSF
JOHNS HOPKINS UNIVERSITY  THE,7603723,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,473560,NSF
SWARTHMORE COLLEGE,67347,NSF
UNIVERSITY OF CONNECTICUT,372457,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,79866,NSF
WAYNE STATE UNIVERSITY (INC),59081,NSF
UNIVERSITY OF PITTSBURGH THE,297074,NSF
STEVENS INSTITUTE OF TECHNOLOGY (INC),549978,NSF
UNAVCO  INC,105485,NSF
NATIONAL ECOLOGICAL OBSERVATORY NETWORK  INC.,596281,NSF
WASHINGTON UNIVERSITY  THE,718042,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,552970,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,177194,NSF
SRI INTERNATIONAL,599991,NSF
UNIVERSITY OF PITTSBURGH THE,425676,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,424700,NSF
UNIVERSITY OF HOUSTON SYSTEM,900000,NSF
